2026-04-25 17:06:58 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-25 21:09:15 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:09:15 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:09:15 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:09:15 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:09:15 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:09:15 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:09:15 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1060 ms
2026-04-25 21:09:16 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:09:16 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:09:16 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:09:16 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 2.195 seconds (process running for 3.051)
2026-04-25 21:09:35 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-25 21:09:35 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-25 21:09:35 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-04-25 21:26:38 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 15 class path changes (0 additions, 15 deletions, 0 modifications)
2026-04-25 21:27:08 [Thread-5] INFO  o.s.c.s.DefaultLifecycleProcessor - Shutdown phase 2147483647 ends with 1 bean still running after timeout of 30000ms: [taskExecutor]
2026-04-25 21:27:08 [Thread-5] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2026-04-25 21:27:09 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 64712 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 21:27:09 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 21:27:09 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 21:27:09 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 21:27:09 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 21:27:09 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:27:09 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:27:09 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:27:09 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:27:09 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:27:09 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:27:09 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 513 ms
2026-04-25 21:27:09 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:27:09 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:27:09 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:27:09 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 0.852 seconds (process running for 1076.581)
2026-04-25 21:27:09 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-04-25 21:27:10 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-25 21:27:10 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-25 21:27:10 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-04-25 21:27:11 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 30 class path changes (16 additions, 0 deletions, 14 modifications)
2026-04-25 21:27:11 [Thread-7] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2026-04-25 21:27:11 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 64712 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 21:27:11 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 21:27:11 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 21:27:11 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 21:27:11 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 21:27:11 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:27:11 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:27:11 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:27:11 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:27:11 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:27:11 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:27:11 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 267 ms
2026-04-25 21:27:11 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:27:11 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:27:11 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:27:11 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 0.44 seconds (process running for 1078.496)
2026-04-25 21:27:11 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-04-25 21:28:09 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-25 21:28:10 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 81520 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 21:28:10 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 21:28:10 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 21:28:10 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-04-25 21:28:10 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-04-25 21:28:11 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 21:28:11 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 21:28:11 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:28:11 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:28:11 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:28:11 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:28:11 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:28:11 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:28:11 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1662 ms
2026-04-25 21:28:12 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:28:12 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:28:12 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:28:12 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 3.275 seconds (process running for 4.498)
2026-04-25 21:29:31 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-25 21:29:31 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-25 21:29:31 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-04-25 21:32:02 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-25 21:32:02 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 83296 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 21:32:02 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 21:32:02 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 21:32:02 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-04-25 21:32:02 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-04-25 21:32:03 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 21:32:03 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 21:32:03 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:32:03 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:32:03 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:32:03 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:32:03 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:32:03 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:32:03 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1375 ms
2026-04-25 21:32:04 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:32:04 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:32:04 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:32:04 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 2.739 seconds (process running for 3.807)
2026-04-25 21:32:34 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-25 21:32:34 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-25 21:32:34 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-04-25 21:42:37 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 8 class path changes (0 additions, 8 deletions, 0 modifications)
2026-04-25 21:42:37 [Thread-5] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2026-04-25 21:42:37 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 83296 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 21:42:37 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 21:42:37 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 21:42:38 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 21:42:38 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 21:42:38 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:42:38 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:42:38 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:42:38 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:42:38 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:42:38 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:42:38 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 524 ms
2026-04-25 21:42:38 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:42:38 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:42:38 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:42:38 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 0.95 seconds (process running for 638.383)
2026-04-25 21:42:38 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-04-25 21:42:42 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 8 class path changes (8 additions, 0 deletions, 0 modifications)
2026-04-25 21:42:42 [Thread-7] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2026-04-25 21:42:42 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 83296 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 21:42:42 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 21:42:42 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 21:42:42 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 21:42:42 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 21:42:42 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 21:42:42 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 21:42:42 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 21:42:42 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 21:42:42 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 21:42:42 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 21:42:42 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 345 ms
2026-04-25 21:42:42 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 21:42:42 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 21:42:42 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 21:42:42 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 0.596 seconds (process running for 642.504)
2026-04-25 21:42:42 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-04-25 22:07:59 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-25 22:07:59 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 76540 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 22:07:59 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 22:07:59 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 22:07:59 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-04-25 22:07:59 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-04-25 22:08:00 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 22:08:00 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 22:08:00 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 22:08:00 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 22:08:00 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 22:08:00 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 22:08:00 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 22:08:00 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 22:08:00 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1215 ms
2026-04-25 22:08:01 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 22:08:01 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 22:08:01 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 22:08:01 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 2.393 seconds (process running for 3.37)
2026-04-25 22:10:38 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-25 22:10:38 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-25 22:10:38 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-04-25 22:13:40 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-25 22:13:40 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 72848 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 22:13:40 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 22:13:40 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 22:13:40 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-04-25 22:13:40 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-04-25 22:13:41 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-25 22:13:41 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2026-04-25 22:13:41 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2026-04-25 22:13:41 [restartedMain] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2026-04-25 22:13:41 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-25 22:13:41 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-25 22:13:41 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2026-04-25 22:13:41 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-25 22:13:41 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1074 ms
2026-04-25 22:13:42 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-04-25 22:13:42 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-25 22:13:42 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-25 22:13:42 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Started WechatToolsApplication in 2.181 seconds (process running for 3.055)
2026-04-25 22:14:01 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-25 22:14:01 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-25 22:14:01 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-04-25 22:19:33 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-25 22:19:33 [restartedMain] INFO  c.w.tools.WechatToolsApplication - Starting WechatToolsApplication using Java 23.0.1 with PID 69216 (C:\Users\X\Desktop\wechat-tools\backend\target\classes started by x in C:\Users\X\Desktop\wechat-tools)
2026-04-25 22:19:33 [restartedMain] DEBUG c.w.tools.WechatToolsApplication - Running with Spring Boot v3.2.4, Spring v6.1.5
2026-04-25 22:19:33 [restartedMain] INFO  c.w.tools.WechatToolsApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-25 22:19:33 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-04-25 22:19:33 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-04-25 22:19:34 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
